#name, A, B, C, D, E, F
NODE_1203, 1.2066005939109007e-07, 2.250913404415503e-09, 2.843579295737304e-09, 3.0417127492731195e-09, 0.9999998289159299, 4.228780517694582e-08
GCA_034363175.1, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_1199, 1.2122371787641205e-07, 2.2541214407412252e-09, 2.8475812469588103e-09, 3.0461231198053707e-09, 0.9999998281940911, 4.2434365409419895e-08
NODE_1163, 1.2008829706491965e-07, 2.2476898829055414e-09, 2.839559096671058e-09, 3.0372804165332524e-09, 0.9999998296474887, 4.213968491300866e-08
GCA_034362665.1, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_028225725.1, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_1192, 1.2065734019883146e-07, 2.2509083655017716e-09, 2.843573299011615e-09, 3.0417056244935716e-09, 0.9999998289191893, 4.2287283175605144e-08
GCA_028226215.1, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_1191, 1.2065465911841886e-07, 2.2509033553565255e-09, 2.843567332846741e-09, 3.0416985413145526e-09, 0.9999998289224051, 4.228676664632509e-08
GCA_034362995.1, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_1189, 1.2065197811057095e-07, 2.250898344679675e-09, 2.8435613662919294e-09, 3.041691457286002e-09, 0.9999998289256204, 4.228625011884062e-08
GCA_034363075.1, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_1187, 1.2008561594567937e-07, 2.2476848703265914e-09, 2.8395531287372987e-09, 3.0372733297818687e-09, 0.9999998296507043, 4.213916836466358e-08
GCA_034362875.1, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_034362825.1, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_1457, 4.463545263203507e-07, 9.811389017730849e-09, 6.634690028549391e-09, 4.506672706500295e-07, 1.2496084928496165e-05, 0.9999865904471955
GCA_002853335.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1453, 1.3626503783249618e-07, 4.466768214707868e-09, 2.7516781809399166e-09, 2.81304845837513e-07, 8.72090776845725e-08, 0.9999994880025924
GCA_003036705.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1450, 1.349480216986424e-07, 4.4526305700173745e-09, 2.740307114545481e-09, 2.8195798749266287e-07, 4.3574180287986234e-08, 0.9999995323268728
NODE_1447, 1.3360997898092243e-07, 4.436262282449537e-09, 2.7322759398641527e-09, 2.7828989950023483e-07, 4.310874071610744e-08, 0.9999995378228426
GCA_041385495.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_002853315.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1448, 1.3503116779581666e-07, 4.458290097796441e-09, 2.7430752043152897e-09, 3.119655017781067e-07, 4.344517019986932e-08, 0.999999502356795
NODE_1443, 1.349398635029675e-07, 4.452560341540359e-09, 2.7402562749385416e-09, 2.819601143283812e-07, 4.341909518189914e-08, 0.9999995324881104
NODE_1437, 1.3360993346122094e-07, 4.436261996495696e-09, 2.7322757445454287e-09, 2.782899097617446e-07, 4.310819534607999e-08, 0.9999995378234238
GCA_034393535.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_002853375.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1438, 1.349391558505368e-07, 4.452524078464618e-09, 2.7402385639796936e-09, 2.817731232739329e-07, 4.3418916432115174e-08, 0.9999995326760418
NODE_1429, 1.3426962987528624e-07, 4.444368864142703e-09, 2.7362474294473808e-09, 2.8001421760355267e-07, 4.3262716914368914e-08, 0.9999995352728193
GCA_030284485.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1427, 1.336066392962695e-07, 4.4362451864152736e-09, 2.7322688858828288e-09, 2.7827792713368814e-07, 4.310763223948055e-08, 0.9999995378392873
GCA_041388375.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_030282885.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1393, 1.3427291923427721e-07, 4.444385437397448e-09, 2.736254171934817e-09, 2.8002504332357735e-07, 4.3263278858486955e-08, 0.9999995352581189
GCA_034393515.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1326, 1.3427288678659893e-07, 4.444385350526205e-09, 2.736254138467313e-09, 2.80024902402965e-07, 4.326327475645986e-08, 0.9999995352582965
GCA_034361655.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1268, 1.3493255580921103e-07, 4.452490688689504e-09, 2.7402249658076285e-09, 2.8175023200313385e-07, 4.341778941020112e-08, 0.9999995327067072
NODE_1267, 1.3360989616735667e-07, 4.436261683645257e-09, 2.732275600844578e-09, 2.782886186602403e-07, 4.3108190103832686e-08, 0.9999995378247578
GCA_034361425.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_033112125.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1242, 1.342695972671357e-07, 4.4443687769514965e-09, 2.736247395847999e-09, 2.8001407581021067e-07, 4.326271279709627e-08, 0.999999535272998
GCA_033112205.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1201, 1.336066391357987e-07, 4.436245186095566e-09, 2.732268885751055e-09, 2.7827792626095504e-07, 4.3107632224236574e-08, 0.9999995378392883
GCA_034393075.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_014654825.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1444, 1.4488520039664547e-07, 5.318717054628503e-09, 3.174963021009411e-09, 5.1263526894314815e-06, 4.6620751489602726e-08, 0.9999946736476787
GCA_034393195.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1439, 1.1090891866172925e-06, 1.1567202138127515e-07, 6.100158941321777e-08, 0.0007832972551539771, 3.928688101835792e-07, 0.9992150241132386
NODE_1394, 7.577901723297361e-06, 9.631786203020008e-07, 4.879487785328042e-07, 0.12573266264543895, 2.6572064013736677e-06, 0.8742556511190375
GCA_041385715.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_1392, 3.3056090785317294e-06, 3.2988215387156987e-07, 1.5402070706578889e-07, 0.12115568297688785, 6.966246210586419e-07, 0.8788398308865516
GCA_041385565.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1391, 0.00017993888409508903, 1.1636475131249906e-06, 5.251187880274926e-07, 0.26140100795095045, 3.3940100136624812e-06, 0.7384139703886397
NODE_1389, 0.0011980687613024712, 1.8464818810716576e-06, 6.414181905324261e-07, 0.25354332734118407, 6.223733879493315e-06, 0.7452498922635624
GCA_041386275.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1264, 0.1291675559713242, 0.00012149989159479849, 4.3246605198302685e-05, 0.41371551992106687, 0.000352041969279649, 0.4566001356415361
GCA_041385965.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_041385955.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1390, 2.6454883349650117e-06, 9.306902215626986e-07, 4.176879354420301e-07, 0.9946644135046979, 9.380013335609129e-07, 0.005330654627476528
GCA_041385805.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_1387, 2.9615826607274388e-08, 2.0039916494336163e-08, 7.958491994827647e-09, 0.9999614017201454, 1.1847723446523299e-08, 3.8528817896097286e-05
GCA_041385925.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_041385705.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_1266, 1.456001759524188e-07, 5.328409561168641e-09, 3.17956420297519e-09, 5.157947424735971e-06, 4.678775750859349e-08, 0.999994641156668
NODE_1265, 1.3436157341978948e-07, 4.4501530416519e-09, 2.739094436336779e-09, 3.1020400725481074e-07, 4.328844715849601e-08, 0.9999995049567246
GCA_034393415.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1240, 1.3427025783572628e-07, 4.444405107835208e-09, 2.7362651581673417e-09, 2.8020085789081266e-07, 4.326288413379846e-08, 0.9999995350853299
GCA_034361105.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1239, 1.342663288690536e-07, 4.444352475475404e-09, 2.736240781296822e-09, 2.800044734933644e-07, 4.3262154041570236e-08, 0.9999995352864502
GCA_034554955.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1220, 1.3360662307969322e-07, 4.4362451449018844e-09, 2.732268870090742e-09, 2.7827786713711115e-07, 4.310763019497626e-08, 0.9999995378393656
GCA_034361365.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_034361265.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1241, 1.3436158967791704e-07, 4.450153084527212e-09, 2.739094452780124e-09, 3.1020408150061833e-07, 4.328844921095169e-08, 0.999999504956632
GCA_034361225.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1190, 1.3427354721286523e-07, 4.444421678423085e-09, 2.736271899457666e-09, 2.802116908720378e-07, 4.326344606645566e-08, 0.9999995350706222
GCA_023889265.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1188, 1.3493257671440615e-07, 4.4524909579408e-09, 2.7402250926070955e-09, 2.8175146224045857e-07, 4.341779258156433e-08, 0.9999995327054524
NODE_1185, 1.3360989627867583e-07, 4.436261685206873e-09, 2.7322756015937755e-09, 2.78288626227681e-07, 4.310819011853864e-08, 0.9999995378247502
GCA_023889305.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_023887825.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1186, 1.342728705700475e-07, 4.444385309099654e-09, 2.736254122719669e-09, 2.800248424917769e-07, 4.326327271224816e-08, 0.9999995352583748
GCA_023889245.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1184, 1.3426961351284565e-07, 4.444368822595163e-09, 2.7362474135252595e-09, 2.8001414287669506e-07, 4.3262714862166345e-08, 0.9999995352729125
GCA_023892905.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1183, 1.342695974246182e-07, 4.4443687800683784e-09, 2.7362473972175062e-09, 2.800140765926901e-07, 4.32627128259735e-08, 0.9999995352729969
GCA_023889285.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1182, 1.3426959726554945e-07, 4.44436877976046e-09, 2.736247397091411e-09, 2.800140757719563e-07, 4.326271281086365e-08, 0.999999535272998
GCA_023893435.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1181, 1.3426958117753783e-07, 4.444368737237391e-09, 2.7362473807861308e-09, 2.8001400953248394e-07, 4.326271077466603e-08, 0.9999995352730825
GCA_023889325.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1180, 1.3426632415350853e-07, 4.444352249236869e-09, 2.736240670985938e-09, 2.8000331711303616e-07, 4.326215291765952e-08, 0.999999535287613
GCA_023893095.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1179, 1.3360662304807205e-07, 4.436245143501527e-09, 2.7322688694082878e-09, 2.782778600242435e-07, 4.310763018785957e-08, 0.9999995378393726
GCA_023893045.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_023889225.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1382, 0.9976675412964621, 0.00026508372724785156, 8.330199519767231e-07, 4.371549747641219e-06, 1.3723011125532101e-05, 0.0020484473954647813
NODE_1353, 0.9999874847667725, 7.694298363934508e-07, 6.5256216608178715e-09, 2.705910990316316e-08, 2.5334523287131806e-07, 1.1458873426691716e-05
GCA_019445555.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1352, 0.9999996139786325, 1.965212634312984e-08, 3.3703851761149932e-09, 7.746499178391896e-09, 1.4053503864805007e-07, 2.1471731817876103e-07
NODE_1349, 0.9999996828094468, 1.7407184163310997e-08, 3.3461531115792856e-09, 7.619337377575764e-09, 1.381881518605218e-07, 1.5062972650997334e-07
GCA_041346305.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_033111615.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1350, 0.9999996785691767, 1.7507968115761723e-08, 3.3569565139345784e-09, 7.651328529943987e-09, 1.4057833433417241e-07, 1.523362357696307e-07
NODE_1324, 0.9999996798333343, 1.750078283702413e-08, 3.356722820960756e-09, 7.650433222581567e-09, 1.3969591636790404e-07, 1.5196281059706635e-07
NODE_1279, 0.9999996831662898, 1.7400998412052777e-08, 3.3460884167584926e-09, 7.618835567068225e-09, 1.381824757961663e-07, 1.502853120486909e-07
GCA_019445605.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_019445535.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1322, 0.9999996815121709, 1.745073621603288e-08, 3.3513962302907533e-09, 7.634597885761516e-09, 1.3893271074617734e-07, 1.5111838784660836e-07
GCA_019445395.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1314, 0.9999996831752501, 1.7400854351075e-08, 3.346079207139346e-09, 7.618799692589513e-09, 1.3817835563571898e-07, 1.5028066093616337e-07
GCA_034391655.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_033110165.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1347, 0.9999995179862691, 1.7594923385498295e-08, 3.3824018804157186e-09, 7.701151615864958e-09, 2.9956670922169415e-07, 1.5376854484829393e-07
NODE_1346, 0.9999996789480304, 1.7501457880976233e-08, 3.3568731864606974e-09, 7.65075283011102e-09, 1.4056427645476197e-07, 1.5197860926754467e-07
NODE_1215, 0.9999996814984431, 1.745088366179934e-08, 3.3514062219976646e-09, 7.63463539603474e-09, 1.389414998906322e-07, 1.5112313175588722e-07
GCA_034391535.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1213, 0.9999996815122308, 1.7450735739044767e-08, 3.3513962098182263e-09, 7.634597778968266e-09, 1.3893268801700257e-07, 1.511183513242316e-07
GCA_033124985.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1210, 0.9999996815211801, 1.745059174307057e-08, 3.3513870060468605e-09, 7.63456193694653e-09, 1.389285682133275e-07, 1.5111371089153957e-07
GCA_034391795.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1209, 0.9999996831752987, 1.7400853927190968e-08, 3.3460791872943865e-09, 7.618799594827563e-09, 1.3817833327390136e-07, 1.502806351849694e-07
GCA_034391735.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_033119205.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1237, 0.9999996814984424, 1.745088366437792e-08, 3.3514062221195124e-09, 7.634635396718698e-09, 1.3894150013186708e-07, 1.5112313204026937e-07
GCA_033110185.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1232, 0.9999996815121341, 1.7450736586098972e-08, 3.351396249384741e-09, 7.634597973955566e-09, 1.3893273246189726e-07, 1.5111840269924043e-07
GCA_022011535.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1230, 0.9999996815033341, 1.745087969412327e-08, 3.3514054038811483e-09, 7.63463359661175e-09, 1.3893675705450508e-07, 1.511229903226516e-07
GCA_033111575.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1177, 0.9999996798492161, 1.750061611338311e-08, 3.3567124583809316e-09, 7.650392795538896e-09, 1.3968699265735924e-07, 1.519560698527525e-07
NODE_1175, 0.9999996831663757, 1.740099791276979e-08, 3.346088390841047e-09, 7.61883544506722e-09, 1.3818242768821027e-07, 1.5028527487834208e-07
GCA_034391175.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_034391055.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1176, 0.9999996815033346, 1.7450879691441538e-08, 3.3514054037357845e-09, 7.634633595876029e-09, 1.3893675667461636e-07, 1.511229900329301e-07
GCA_034391395.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1162, 0.9999996815122575, 1.7450735719175657e-08, 3.351396205460717e-09, 7.634597769424362e-09, 1.389326623714821e-07, 1.511183504484288e-07
GCA_034390975.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1161, 0.9999996815211802, 1.745059174296742e-08, 3.351387006023339e-09, 7.634561936894761e-09, 1.3892856807466988e-07, 1.5111371088620014e-07
GCA_034391015.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1160, 0.9999996831752987, 1.7400853927190422e-08, 3.3460791872942595e-09, 7.618799594827282e-09, 1.381783332731557e-07, 1.5028063518493736e-07
GCA_034391255.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_034390935.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1323, 0.9999700268582763, 3.2079643189747075e-08, 7.787322365681068e-09, 1.604044808291367e-08, 2.9547694929481134e-05, 3.695393806859557e-07
NODE_1320, 0.9999995170199836, 1.7595462209568314e-08, 3.3825367437998437e-09, 7.702393171763726e-09, 2.995835253279682e-07, 1.547160990474647e-07
NODE_1312, 0.9999996806195116, 1.7451434697968368e-08, 3.3515482753245376e-09, 7.63492831897964e-09, 1.3980122242373539e-07, 1.5114135464123335e-07
GCA_022861025.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1277, 0.9999996815163341, 1.7450595295914327e-08, 3.351387805481806e-09, 7.634563671742653e-09, 1.3893326399620868e-07, 1.511138549914364e-07
GCA_034390855.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1272, 0.9999996831752728, 1.7400853945750628e-08, 3.3460791915867355e-09, 7.618799604182186e-09, 1.3817835852592266e-07, 1.5028063606804197e-07
GCA_034391595.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_033124905.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1319, 0.9999995069088826, 1.7618654798102437e-08, 3.3822484401556213e-09, 7.873494571428574e-09, 1.4222845316766757e-07, 3.2198826625547403e-07
NODE_1318, 0.9999996788687746, 1.7501608962288625e-08, 3.356875182033085e-09, 7.651738913093929e-09, 1.3971214702409894e-07, 1.5290885542517829e-07
NODE_1311, 0.9999996831609814, 1.740100278785831e-08, 3.346089234535108e-09, 7.618842755965773e-09, 1.381825801730698e-07, 1.5029050368425654e-07
GCA_026156535.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_022862905.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1310, 0.9999996798259168, 1.750090893432483e-08, 3.3567316907992063e-09, 7.650471742117316e-09, 1.3969533518023086e-07, 1.5197063573544594e-07
NODE_1305, 0.9999996831662493, 1.7400998782685437e-08, 3.3460884349301034e-09, 7.618835679878169e-09, 1.381824728150117e-07, 1.5028535498195676e-07
GCA_033110245.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_022861065.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1306, 0.9999996798491374, 1.7500616558412088e-08, 3.3567124816107307e-09, 7.650392927393428e-09, 1.3968701581666348e-07, 1.519561248943718e-07
NODE_1292, 0.9999996831663753, 1.7400997914180277e-08, 3.3460883909255663e-09, 7.618835445620102e-09, 1.3818242781374053e-07, 1.5028527518084425e-07
GCA_034391335.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_022862765.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1293, 0.9999996831663753, 1.7400997914180277e-08, 3.3460883909255663e-09, 7.618835445620102e-09, 1.3818242781374053e-07, 1.5028527518084425e-07
GCA_033116535.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_022858785.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1317, 0.9999687865906551, 3.542087994195183e-08, 7.652342011623828e-09, 4.444048683907704e-08, 3.394875571438711e-07, 3.078640807890786e-05
NODE_1309, 0.9944526771871063, 2.150091322048439e-06, 6.082618735374314e-07, 4.93499293768686e-06, 1.83463876908234e-05, 0.005521283079069613
NODE_1236, 0.004857367316186309, 1.3055254988943757e-06, 5.451501179659408e-07, 1.5596640642661334e-05, 1.1867182597361922e-05, 0.9951133181849569
GCA_034393355.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_033116795.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1276, 0.9999691301662486, 3.521920608560423e-08, 7.62827076721706e-09, 4.425830263557406e-08, 3.358016919284978e-07, 3.0446926279993408e-05
GCA_019445345.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_019445135.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1316, 0.9999995104498732, 1.7567596887605262e-08, 3.3767307459922603e-09, 7.856874643282289e-09, 1.4057772874125332e-07, 3.2017119547050905e-07
GCA_022856235.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1315, 0.9999996788791513, 1.7501601535091858e-08, 3.3568736878930853e-09, 7.651731388175883e-09, 1.3970723508747e-07, 1.5290340692348034e-07
NODE_1307, 0.9999996815068904, 1.7450740562977082e-08, 3.3513970406214772e-09, 7.634605042449162e-09, 1.3893278903339623e-07, 1.5112357794261408e-07
GCA_022859085.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1234, 0.9999996831752211, 1.7400854374540874e-08, 3.346079211579799e-09, 7.61879973200321e-09, 1.3817835615050368e-07, 1.502806894177767e-07
GCA_041346545.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_041346425.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1308, 0.9999996798258756, 1.7500909751409892e-08, 3.3567317230579954e-09, 7.65047189774681e-09, 1.3969535354707205e-07, 1.519706576196057e-07
NODE_1303, 0.9999996814941869, 1.7451025387943343e-08, 3.351414685879929e-09, 7.634669853446906e-09, 1.3894094113556537e-07, 1.5112776194725268e-07
GCA_019445405.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1291, 0.9999996798313209, 1.7500904466590506e-08, 3.3567308657264642e-09, 7.650464506692746e-09, 1.39695203984423e-07, 1.5196537548457504e-07
NODE_1289, 0.9999996815121602, 1.745073656360485e-08, 3.3513962439446474e-09, 7.634597958751518e-09, 1.3893270694405743e-07, 1.5111840198979724e-07
GCA_022862885.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1168, 0.9999996831752501, 1.7400854352076565e-08, 3.3460792071671468e-09, 7.61879969279723e-09, 1.381783556155367e-07, 1.5028066101370963e-07
GCA_022859565.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_022855045.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1228, 0.9999996798491673, 1.7500616534226938e-08, 3.356712477057255e-09, 7.650392887259614e-09, 1.3968701500745053e-07, 1.51956095707601e-07
NODE_1194, 0.9999996831663754, 1.7400997914048395e-08, 3.3460883909003655e-09, 7.618835445398259e-09, 1.3818242780886165e-07, 1.5028527502066924e-07
GCA_041198155.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_022861295.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1224, 0.9999996831663754, 1.7400997914048395e-08, 3.3460883909003655e-09, 7.618835445398259e-09, 1.3818242780886165e-07, 1.5028527502066924e-07
GCA_022861005.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_022854975.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1304, 0.9999996815032072, 1.7450880567516902e-08, 3.3514054480314664e-09, 7.634633831945892e-09, 1.3893680226675245e-07, 1.5112307084393007e-07
GCA_022862875.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1302, 0.9999996815122082, 1.7450736145429807e-08, 3.3513962253923304e-09, 7.6345978678321e-09, 1.3893268484121757e-07, 1.511183765819109e-07
GCA_019445615.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1301, 0.9999996815122572, 1.745073572048519e-08, 3.351396205524063e-09, 7.634597769782314e-09, 1.3893266249340943e-07, 1.5111835059296678e-07
GCA_022863095.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1300, 0.9999996815122575, 1.7450735719191012e-08, 3.3513962054627432e-09, 7.634597769437628e-09, 1.3893266237211265e-07, 1.511183504491098e-07
GCA_026164275.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1299, 0.9999996815122573, 1.7450735719186834e-08, 3.351396205462481e-09, 7.634597769436098e-09, 1.389326623714508e-07, 1.5111835044830933e-07
GCA_026164235.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1298, 0.9999996815122573, 1.745073571918267e-08, 3.3513962054622237e-09, 7.634597769434599e-09, 1.3893266237079593e-07, 1.5111835044752236e-07
GCA_026164325.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1297, 0.9999996815122577, 1.745073571789753e-08, 3.3513962054015554e-09, 7.634597769094106e-09, 1.3893266225083757e-07, 1.5111835030611891e-07
GCA_022862865.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1296, 0.999999681512306, 1.7450735295654177e-08, 3.3513961856783424e-09, 7.634597671936585e-09, 1.3893264014902857e-07, 1.5111832476087149e-07
GCA_019445595.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1295, 0.9999996815211808, 1.7450591741678146e-08, 3.351387005962417e-09, 7.634561936552798e-09, 1.3892856795405988e-07, 1.511137107440133e-07
GCA_033110565.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1294, 0.9999996831752987, 1.7400853927186283e-08, 3.346079187294001e-09, 7.618799594825783e-09, 1.381783332725046e-07, 1.5028063518415475e-07
GCA_022862175.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_019445295.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_951, 0.9945664341512703, 1.7760201427169634e-06, 6.38532156837523e-07, 1.1310162583386537e-06, 0.005410027139999657, 1.9993140172040885e-05
NODE_950, 0.9999701903932392, 3.198773831945955e-08, 7.77502977145357e-09, 1.6007286865445777e-08, 2.9386374656019322e-05, 3.674620498501213e-07
GCA_020482585.1, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_949, 0.999999521435621, 1.7543919482527977e-08, 3.3769037823026856e-09, 7.684921416508423e-09, 2.970637824208413e-07, 1.5289485188728775e-07
GCA_041345885.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_948, 0.9999996789668011, 1.7501306725736854e-08, 3.3568625378504116e-09, 7.650713832376511e-09, 1.4055063202351227e-07, 1.5197368365004945e-07
NODE_946, 0.999999681507468, 1.7450739224426112e-08, 3.3513969943379765e-09, 7.634599447838879e-09, 1.389373316003684e-07, 1.51118464736966e-07
GCA_022861485.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
